,time,inherent MSD,inherent MSCD,actual MSD,actual MSCD
230,47.0,18.397974689754612,20.06788568097061,18.84611391113076,19.182515871390084
231,47.2,18.492958188643748,20.47355474841442,18.970151696422906,19.33576168428653
232,47.4,18.572868032771932,20.244778965429315,19.083921097131938,18.93857281311212
233,47.6,18.650959729202658,20.247923575752207,19.14875662727131,18.947123659463045
234,47.8,18.720930905416527,19.864989489590258,19.21480862781606,18.684206757660203
235,48.0,18.78277171917283,20.034829063388273,19.29385039149555,18.457786627566552
236,48.2,18.81560861290486,20.092585703703886,19.336584565831256,17.846004305974976
237,48.4,18.880951258820595,19.781285885720468,19.39660003165336,17.233149731577623
238,48.6,19.028581997442505,20.81455234968236,19.548444767234358,18.04356072661801
239,48.8,19.161761027695047,22.091624446770314,19.69614435534137,19.517027110848748
240,49.0,19.27029177535094,23.94498841000752,19.82270539780178,21.671968147004794
241,49.2,19.337936442684537,25.908727087835768,19.996735096007757,23.733463056260206
242,49.4,19.46729094796235,27.209218242490206,20.090667935556237,26.0067303667159
243,49.6,19.560385310641646,27.40216012393164,20.085024783584657,26.29476491221863
244,49.8,19.727539317389645,31.60242718255616,20.099584349671357,26.303406613173696
